PersonID,Amount,FamilySize,Distance,Duration,DirectVisits,OnlineVisits,Quantity,NumberofFrequentItems,TransactionMode,Area,Occupation
C1850,4337,3,7,384,17,17,773,15,2,Area1,1
C1860,3750,7,11,360,12,12,1152,12,2,Area1,1
C1866,3704,3,7,126,16,14,948,14,1,Area1,2
C1886,4063,3,8,312,13,11,3082,13,2,Area1,1
C1890,5438,2,6,369,25,25,1056,25,2,Area1,3
C1894,5288,3,9,438,24,23,1900,24,2,Area1,1
C1906,2938,3,8,155,15,11,376,15,1,Area1,3
C1909,4613,2,6,439,15,15,933,15,2,Area1,3
C1916,8813,2,5,308,25,25,1674,25,2,Area1,1
C1922,3500,2,5,447,14,14,2447,14,2,Area1,1
C1931,3592,2,5,102,11,11,160,8,2,Area1,3
C1933,5522,2,5,334,14,11,1900,8,2,Area1,1
C1936,2999,2,5,454,12,12,2104,9,2,Area1,3
C1939,3810,7,7,431,24,20,1567,23,2,Area1,1
C1945,3999,3,7,256,6,6,65,2,1,Area1,1
C1949,6250,2,9,201,12,10,519,6,2,Area1,2
C1950,6375,2,6,432,26,26,5704,26,2,Area1,1
C1951,2716,3,7,392,7,7,1880,2,2,Area1,2
C1959,8188,4,6,386,45,43,7694,45,2,Area1,3
C1977,4712,4,5,434,17,17,754,13,2,Area1,2
C1979,2625,3,23,202,9,8,483,9,2,Area1,2
C1980,2887,3,7,283,12,12,895,11,2,Area1,1
C1981,4329,2,6,367,13,12,2825,11,1,Area1,3
C1984,3625,4,8,143,21,14,378,21,1,Area1,3
C1988,3336,2,4,347,12,12,220,7,2,Area1,3
C1994,2563,3,7,383,10,10,2083,10,1,Area1,3
C1995,3938,3,7,227,11,11,2505,11,2,Area1,2
C2007,4481,3,7,368,17,17,1082,15,2,Area1,3
C2011,3521,3,7,325,11,11,1359,11,2,Area2,1
C2016,6143,3,8,179,11,12,974,3,2,Area1,1
C2017,2813,2,7,463,15,13,1069,15,2,Area1,2
C2023,3188,2,8,231,16,16,520,16,2,Area1,1
C2025,3076,2,4,420,16,11,779,13,1,Area1,3
C2031,2563,3,7,365,11,11,1458,11,1,Area1,2
C2038,3875,3,4,457,17,17,1672,17,2,Area1,1
C2040,2500,3,5,385,8,8,1026,8,1,Area1,2
C2046,4454,2,6,409,16,15,756,14,2,Area1,3
C2050,4325,4,8,200,15,15,248,15,2,Area1,1
C2052,2500,2,7,384,13,12,891,13,2,Area1,1
C2053,4102,2,4,308,6,6,256,3,2,Area1,2
C2059,3000,2,4,435,14,14,2938,14,2,Area1,3
C2062,5437,2,5,457,23,18,1864,22,1,Area1,2
C2070,2688,5,7,468,12,12,740,12,2,Area1,3
C2073,4881,3,5,454,16,16,2252,16,2,Area2,1
C2076,3313,3,7,162,8,8,1965,8,2,Area1,2
C2077,2500,2,5,147,9,9,106,9,2,Area1,2
C2079,6325,4,10,388,16,16,5493,16,2,Area2,2
C2085,4997,3,7,461,21,21,1574,21,2,Area1,2
C2096,2750,5,6,387,16,12,6265,16,2,Area1,3
C2097,2563,4,8,465,13,13,2512,13,2,Area1,1
C2098,3000,4,6,421,9,9,741,9,2,Area1,2
C2100,3563,2,6,338,12,11,577,12,2,Area1,2
C2108,2863,2,5,397,14,11,1017,14,2,Area1,1
C2110,6047,3,10,335,21,18,101,18,2,Area1,2
C2113,2800,2,6,333,6,6,0,0,2,Area1,1
C2118,3937,3,7,133,22,14,333,20,1,Area1,3
C2119,4463,4,6,437,17,17,1705,17,2,Area1,3
C2132,3000,3,9,372,9,8,1027,9,2,Area1,3
C2144,10625,2,5,404,44,44,2483,44,2,Area1,1
C2146,3556,3,9,325,10,10,197,2,2,Area1,1
C2154,6416,3,5,465,17,17,8710,12,2,Area1,2
C2157,9875,3,5,123,28,28,2746,28,2,Area1,3
C2164,4938,3,7,359,15,15,1416,15,2,Area1,3
C2167,4250,5,8,453,20,20,1622,20,2,Area1,3
C2169,10793,2,6,366,18,18,551,0,2,Area1,2
C2182,4001,4,15,411,17,16,1235,17,1,Area1,3
C2187,2812,2,5,351,8,7,585,4,2,Area1,3
C2191,3000,3,7,405,10,9,1689,10,2,Area1,3
C2198,4000,4,23,432,12,12,2261,12,2,Area1,1
C2205,3250,3,7,428,14,13,1221,14,2,Area1,3
C2208,2625,2,7,174,12,12,419,12,2,Area1,1
C2212,11012,2,5,445,46,37,326,38,2,Area1,3
C2213,3124,2,6,339,7,7,297,1,2,Area1,1
C2222,2748,4,8,355,11,11,326,11,2,Area2,1
C2226,2656,2,6,464,8,8,5128,5,2,Area1,2
C2230,2734,5,7,461,12,13,2352,7,2,Area1,2
C2236,7375,2,4,445,34,27,2095,34,2,Area1,1
C2240,4750,3,7,373,19,15,866,19,2,Area1,2
C2248,2625,4,12,157,9,7,800,9,2,Area1,3
C2253,7625,4,7,414,29,29,592,29,2,Area1,1
C2254,7313,3,7,412,25,25,654,25,2,Area1,1
C2270,4288,3,10,440,12,12,681,12,2,Area1,1
C2272,5343,4,7,377,21,21,634,18,2,Area1,1
C2273,10125,4,9,370,29,26,7292,29,2,Area1,1
C2278,3506,3,7,430,16,16,2374,10,1,Area1,2
C2281,3269,3,7,258,13,10,2668,13,2,Area1,1
C2290,4219,3,9,451,24,20,1502,24,2,Area1,3
C2291,3313,3,6,472,17,14,2502,17,1,Area1,1
C2292,6000,4,9,369,24,24,589,24,2,Area1,3
C2293,4837,4,6,129,15,17,1938,13,2,Area1,1
C2300,3313,2,5,176,25,17,2039,25,1,Area1,2
C2302,5751,4,8,417,36,28,2672,36,1,Area1,2
C2305,5313,3,5,239,50,28,606,50,2,Area1,2
C2308,8280,4,22,365,38,38,2342,24,2,Area1,1
C2314,11992,3,7,377,42,43,2453,37,2,Area1,3
C2317,2938,4,8,429,13,11,1247,13,1,Area1,3
C2321,3938,3,6,419,11,11,2357,11,2,Area1,2
C2323,4875,3,8,196,10,9,1020,6,1,Area1,3
C2328,3875,4,7,209,11,11,821,11,2,Area1,1
C2334,4523,2,4,250,20,20,192,19,2,Area1,3
C2337,3500,3,5,405,17,17,666,17,2,Area1,3
C2341,2625,5,8,373,14,10,607,14,2,Area1,2
C2344,6386,3,8,331,13,12,1168,5,2,Area1,3
C2348,5750,2,6,309,27,27,787,27,2,Area1,3
C2353,2813,4,5,412,14,11,1714,14,1,Area1,3
C2354,5938,4,12,470,27,27,725,27,2,Area1,3
C2364,2625,4,8,340,14,14,462,14,1,Area1,3
C2369,2875,3,7,375,10,10,118,10,2,Area1,3
C2376,3313,3,9,415,21,16,1486,21,1,Area1,1
C2382,3625,4,6,458,15,15,450,15,2,Area1,3
C2396,4467,2,5,323,13,13,1327,5,2,Area1,3
C2408,3908,3,7,362,12,12,1210,5,2,Area1,1
C2409,4125,3,7,386,19,19,356,19,2,Area1,1
C2417,15938,5,10,367,84,69,3605,84,2,Area1,3
C2420,13026,2,6,425,28,29,2542,15,2,Area1,1
C2423,5625,3,9,430,43,32,2188,43,2,Area1,1
C2429,13344,4,6,310,14,15,1338,0,2,Area1,3
C2437,2685,2,6,118,11,11,32,7,2,Area1,3
C2448,5375,3,8,321,26,19,1670,26,2,Area1,1
C2450,2675,2,9,295,14,11,210,14,2,Area1,3
C2451,3876,3,4,394,26,19,1574,26,2,Area1,1
C2455,2687,6,19,379,13,10,497,10,1,Area1,3
C2461,4250,4,9,456,7,8,134,6,2,Area1,2
C2464,3494,3,8,238,12,11,553,12,2,Area1,1
C2476,7375,2,5,404,25,25,2407,25,2,Area1,2
C2478,4563,3,7,329,12,12,1040,12,2,Area1,1
C2486,3272,7,6,424,12,12,531,9,1,Area1,3
C2492,2688,2,6,368,7,7,503,7,2,Area1,2
C2496,4687,4,11,392,16,16,1593,15,2,Area1,2
C2499,9223,3,9,442,36,30,1716,28,1,Area1,2
C2505,3782,3,5,399,17,17,1207,17,2,Area1,1
C2507,7108,3,4,412,16,17,886,9,2,Area1,1
C2513,3499,4,9,354,11,11,1797,7,2,Area1,3
C2521,3575,3,7,343,9,9,1618,7,2,Area1,3
C2524,4750,4,6,439,20,20,476,20,2,Area1,1
C2526,2550,2,7,309,8,8,511,2,2,Area1,2
C2527,2688,2,5,343,13,10,783,13,2,Area1,1
C2534,3875,5,22,433,32,21,3811,30,2,Area1,2
C2536,7375,4,6,222,25,25,1603,25,2,Area1,2
C2538,3262,2,7,109,12,11,126,9,1,Area1,2
C2539,2625,3,6,471,8,8,6740,8,2,Area1,3
C2540,6813,2,8,357,17,17,307,17,2,Area1,2
C2542,2563,2,4,366,19,14,1479,19,1,Area1,2
C2543,3399,3,8,400,12,12,4519,9,2,Area1,2
C2553,3375,2,5,361,10,10,918,10,2,Area1,3
C2557,6438,4,7,289,13,12,312,3,2,Area1,3
C2563,4967,3,6,372,28,20,1263,25,2,Area1,2
C2566,3938,3,5,409,14,13,1731,14,2,Area1,1
C2572,5396,2,6,334,12,12,51,1,2,Area1,3
C2583,2700,4,10,341,12,12,641,10,2,Area1,2
C2584,5125,2,4,392,6,6,68,5,2,Area1,1
C2590,3113,4,8,308,14,14,236,14,2,Area1,3
C2592,3007,5,7,130,11,12,0,6,2,Area1,2
C2593,3375,3,6,353,3,3,412,1,2,Area1,1
C2598,2663,2,8,384,10,8,1080,10,2,Area1,1
C2610,3125,2,4,208,16,16,955,16,2,Area1,2
C2622,3481,3,7,463,17,17,6378,17,2,Area1,3
C2627,11460,4,9,457,46,46,1628,39,2,Area1,2
C2628,4418,2,6,255,7,7,284,2,2,Area1,1
C2629,6375,3,5,355,15,15,385,9,2,Area1,3
C2634,3188,2,6,256,12,12,494,12,2,Area1,3
C2640,6250,5,11,377,23,22,6172,23,2,Area1,2
C2642,4688,4,10,432,24,20,1413,24,2,Area1,1
C2643,4188,4,13,381,15,14,629,15,2,Area1,1
C2646,3919,3,5,368,18,15,1179,12,1,Area1,2
C2653,3688,3,7,374,13,13,637,10,2,Area1,2
C2655,3188,4,10,332,18,15,579,18,1,Area1,1
C2659,4626,4,6,183,25,25,3269,25,2,Area1,3
C2676,3560,3,6,375,9,9,1667,3,2,Area1,3
C2681,5587,3,7,335,17,19,1082,15,2,Area1,3
C2683,3501,3,7,393,15,14,3765,15,1,Area1,1
C2692,8616,3,7,267,20,20,394,9,2,Area1,1
C2693,2749,3,8,350,11,11,154,10,2,Area1,3
C2695,6188,3,8,427,29,29,1109,29,2,Area1,2
C2697,3076,2,9,329,12,12,1659,10,2,Area1,2
C2700,5823,4,8,338,8,8,478,2,2,Area1,2
C2701,3500,6,13,372,3,4,49,2,2,Area1,2
C2703,8121,4,22,428,24,25,5721,6,2,Area1,1
C2713,4313,2,8,434,13,13,1149,13,2,Area1,1
C2717,3213,3,6,375,17,17,763,17,2,Area1,2
C2718,3875,3,5,371,13,11,1850,13,2,Area1,2
C2729,3438,3,5,366,18,11,138,18,1,Area1,3
C2731,4313,3,10,300,23,22,2242,23,2,Area1,3
C2741,5752,4,6,435,15,15,6588,9,2,Area1,2
C2746,9820,3,6,367,32,29,226,24,2,Area1,2
C2754,11678,3,6,267,36,36,1387,27,2,Area1,3
C2756,4188,2,7,234,13,12,3776,13,2,Area1,3
C2769,3250,3,9,302,12,12,350,12,2,Area1,1
C2781,5249,3,8,386,30,19,505,26,2,Area1,3
C2795,5500,3,8,410,32,29,4162,32,2,Area1,1
C2798,3844,3,7,335,15,15,869,15,2,Area1,1
C2802,5250,3,9,226,23,23,192,23,2,Area1,1
C2809,3856,3,7,207,18,18,634,18,2,Area1,1
C2820,3000,3,23,207,11,11,376,11,2,Area1,2
C2821,3313,3,7,174,21,16,1797,21,2,Area1,3
C2831,11417,2,5,397,29,26,214,20,2,Area1,3
C2836,2636,2,8,332,10,8,129,6,2,Area1,2
C2842,3500,4,7,235,2,2,20,1,2,Area1,3
C2849,2750,3,5,420,18,15,2096,16,1,Area1,2
C2852,3375,4,20,373,30,22,925,30,1,Area1,3
C2854,3817,3,5,111,13,13,288,10,2,Area1,2
C2857,4438,3,8,364,13,13,1207,13,2,Area1,3
C2858,4938,4,10,457,13,13,1064,13,2,Area1,1
C2862,3249,2,5,394,12,12,2786,12,2,Area1,3
C2867,3813,2,7,410,10,10,561,10,2,Area1,1
C2868,3200,2,6,303,13,12,644,12,1,Area1,2
C2872,2700,3,6,398,16,16,7306,14,2,Area1,2
C2876,2750,3,10,155,9,9,388,9,2,Area1,1
C2884,4342,3,6,331,19,16,519,16,1,Area1,1
C2895,2656,3,5,238,20,15,1468,20,2,Area1,3
C2898,2824,2,5,463,8,8,1289,4,1,Area1,2
C2900,3825,3,5,197,20,18,821,18,2,Area1,3
C2911,3284,3,6,157,6,6,131,1,2,Area1,1
C2913,2670,2,5,353,8,8,1,0,2,Area1,2
C2914,3375,3,7,156,14,14,483,14,2,Area1,3
C2915,3407,3,6,466,20,20,2184,20,2,Area1,3
C2924,4250,3,7,363,7,7,1299,7,2,Area1,3
C2927,2500,3,8,370,15,9,2979,15,2,Area1,1
C2931,4917,4,5,336,12,13,378,3,2,Area1,3
C2933,5437,3,8,359,25,20,163,22,2,Area1,1
C2934,3188,3,23,332,13,13,266,13,2,Area1,2
C2938,11106,3,6,236,16,22,727,8,2,Area1,3
C2942,2875,3,9,430,12,12,486,12,2,Area1,1
C2945,5501,4,7,413,34,27,1569,34,1,Area1,3
C2946,3724,3,6,371,17,11,94,12,1,Area1,2
C2948,4188,4,11,306,21,14,299,21,2,Area1,2
C2955,4500,3,8,404,26,21,779,26,2,Area1,3
C2956,3906,2,6,471,19,16,297,19,2,Area1,3
C2964,3875,3,5,457,14,11,484,14,2,Area1,2
C2967,5739,4,6,346,18,16,2930,9,2,Area1,3
C2982,5188,2,5,434,36,26,2610,36,2,Area1,3
C2983,4325,3,7,344,17,17,3114,15,2,Area1,3
C2992,2501,3,6,434,13,13,2317,13,1,Area1,1
C2994,6224,3,9,390,26,22,481,19,2,Area1,2
C2995,6438,3,8,402,15,15,1028,9,2,Area1,3
C3010,4762,3,6,312,23,20,2991,21,1,Area1,1
C3014,3876,3,6,363,19,19,2120,19,1,Area1,2
C3028,2563,3,7,256,11,11,3008,11,2,Area1,3
C3030,7085,2,6,377,29,29,3247,28,2,Area1,2
C3035,4313,6,8,358,17,17,1,17,2,Area1,2
C3036,9563,2,7,391,27,26,1466,27,2,Area1,1
C3041,4437,3,6,382,6,6,824,2,2,Area1,2
C3044,3187,3,11,423,9,9,1485,9,2,Area1,2
C3049,3438,4,9,465,13,13,1636,13,2,Area1,2
C3055,3673,3,9,470,13,13,777,13,2,Area2,2
C3057,6706,3,6,413,23,23,1429,20,2,Area1,1
C3062,2562,3,6,385,15,11,693,13,2,Area1,1
C3072,5636,3,6,447,28,21,3841,23,1,Area1,3
C3082,14962,2,4,438,49,47,4410,40,2,Area1,3
C3083,7107,2,6,465,41,33,622,40,2,Area1,3
C3091,4437,2,6,130,6,6,248,2,2,Area1,1
C3093,4686,2,5,352,8,7,627,4,2,Area1,2
C3094,2787,2,6,369,17,13,1777,17,1,Area1,3
C3103,2750,2,6,374,16,16,733,16,2,Area1,2
C3108,2563,2,6,262,12,8,76,12,2,Area1,3
C3113,7000,4,9,393,18,18,808,14,2,Area1,1
C3115,2688,2,6,374,11,9,3079,11,2,Area1,1
C3120,4637,2,6,368,15,15,560,14,2,Area1,3
C3127,3063,2,8,301,10,10,226,10,2,Area1,2
C3128,4034,4,7,396,17,15,1909,11,2,Area1,2
C3129,4501,2,7,461,24,21,2409,24,2,Area1,2
C3132,5063,3,8,330,19,17,1366,19,1,Area1,1
C3154,2812,3,7,444,12,11,7207,8,1,Area1,1
C3166,4485,2,6,456,23,23,74,20,2,Area1,1
C3169,4688,3,5,206,7,7,318,1,2,Area1,2
C3171,2750,3,7,383,11,11,1922,11,2,Area1,2
C3174,3137,3,5,280,17,12,1220,15,2,Area1,3
C3175,4625,5,8,334,15,14,2484,15,2,Area1,2
C3180,3663,3,7,362,22,16,553,20,2,Area1,3
C3184,4188,4,7,293,20,20,2561,20,2,Area1,3
C3186,4717,2,4,458,26,19,5266,23,1,Area1,1
C3200,2938,3,6,283,10,10,137,10,2,Area1,1
C3201,5500,2,4,465,22,19,1921,22,2,Area1,3
C3210,3380,4,6,196,16,17,443,11,2,Area1,1
C3212,2531,3,6,321,10,10,1317,10,2,Area1,3
C3216,3625,4,6,402,21,16,1728,21,2,Area1,3
C3218,2711,2,6,366,8,9,1070,3,2,Area1,1
C3228,3600,3,6,365,10,9,1240,10,2,Area1,1
C3230,4000,3,6,449,15,15,359,15,2,Area1,3
C3235,2750,3,9,460,10,10,2724,10,1,Area1,1
C3239,2688,3,11,370,13,13,506,13,2,Area1,3
C3255,3813,2,6,303,16,16,1323,16,2,Area1,1
C3259,4825,3,5,369,7,7,814,2,2,Area1,3
C3266,3500,3,7,472,10,8,605,10,1,Area1,1
C3273,2563,3,12,182,7,7,2240,7,2,Area1,3
C3274,2563,4,9,372,16,12,1241,16,2,Area1,2
C3277,7250,3,9,408,37,31,2968,37,2,Area1,2
C3279,3635,6,9,301,15,14,991,12,2,Area1,1
C3284,4281,3,11,413,11,11,440,11,2,Area1,1
C3287,3363,3,7,442,17,13,111,17,1,Area1,3
C3289,3813,2,4,401,15,15,190,15,2,Area1,2
C3306,3344,3,4,467,18,14,1152,12,2,Area1,2
C3309,2938,3,5,444,16,13,3927,14,1,Area1,3
C3320,3500,5,9,320,12,10,1399,12,2,Area1,3
C3325,5687,4,6,366,5,6,392,4,2,Area1,1
C3327,5142,3,7,337,18,17,329,5,2,Area1,2
C3340,3469,5,6,351,19,19,1977,19,2,Area1,3
C3342,3750,3,7,309,15,16,1636,14,2,Area1,1
C3355,5063,3,6,368,24,22,3585,21,1,Area1,2
C3356,3438,3,8,450,11,11,1141,11,2,Area1,3
C3364,3000,3,7,462,1,1,198,0,2,Area1,2
C3369,4251,4,12,248,20,20,546,20,2,Area1,1
C3385,2500,2,5,201,16,12,299,16,2,Area1,3
C3386,5778,2,9,337,8,8,441,2,2,Area1,1
C3397,5313,4,9,370,22,22,682,22,2,Area1,3
C3400,4688,4,6,394,18,18,303,18,2,Area1,1
C3418,2688,2,7,234,19,17,384,19,1,Area1,3
C3420,5450,3,5,182,10,10,201,5,2,Area1,1
C3438,2813,3,6,238,9,9,1149,9,1,Area1,1
C3448,3938,3,11,334,20,16,784,20,1,Area1,1
C3465,7625,5,6,353,35,29,6331,35,2,Area1,2
C3476,3687,3,6,428,14,12,3793,11,2,Area1,2
C3477,2500,4,7,396,10,10,493,10,2,Area1,1
C3480,3691,2,5,350,18,14,1076,14,2,Area1,3
C3484,4750,4,9,336,20,18,3576,20,2,Area1,2
C3485,5300,2,6,297,14,14,2659,12,2,Area1,3
C3491,3813,2,8,391,11,10,2816,11,2,Area1,2
C3494,3750,3,8,199,18,16,1049,18,2,Area1,3
C3496,2594,3,9,233,9,9,583,9,2,Area1,3
C3504,5937,3,5,444,15,14,36,8,1,Area1,2
C3507,3987,4,8,345,4,4,3,2,2,Area1,3
C3513,2563,5,7,336,15,12,804,15,2,Area1,1
C3516,2726,3,6,439,13,13,3542,10,2,Area1,3
C3523,7750,3,9,245,23,23,10205,23,2,Area1,2
C3526,3063,6,7,450,20,20,2782,20,2,Area1,1
C3539,2564,3,4,435,20,17,383,20,1,Area1,2
C3545,2563,3,7,215,5,5,209,5,2,Area1,2
C3550,7773,4,6,467,23,23,3912,17,1,Area1,2
C3553,10499,5,7,446,31,31,5392,25,2,Area1,3
C3575,5148,3,5,287,7,7,0,0,2,Area1,3
C3579,3155,4,10,351,9,9,115,4,2,Area1,2
C3581,2922,2,4,358,11,10,650,8,1,Area1,2
C3589,4281,3,8,468,13,13,1589,13,2,Area1,3
C3593,3750,4,7,307,13,13,5471,13,2,Area1,3
C3597,4700,4,10,373,34,22,173,32,2,Area1,3
C3603,6750,5,7,369,22,21,4212,22,1,Area1,3
C3606,3313,5,15,429,28,18,29,28,2,Area1,3
C3609,3563,3,7,166,19,15,1331,19,1,Area1,3
C3611,5875,3,9,332,12,10,1088,10,2,Area1,3
C3621,4313,2,5,302,16,14,855,16,2,Area1,1
C3630,5625,4,8,367,23,20,1072,23,1,Area1,2
C3631,2762,2,6,343,14,13,153,11,1,Area1,3
C3635,5250,2,5,175,12,9,177,6,1,Area1,3
C3640,3204,2,4,385,10,8,345,8,1,Area1,1
C3646,2557,2,7,226,10,10,144,6,1,Area1,1
C3655,4937,4,8,306,7,8,485,2,2,Area1,1
C3668,4250,6,6,459,23,19,3479,23,2,Area1,2
C3670,2794,2,7,201,6,6,455,6,2,Area1,3
C3671,3750,5,11,422,20,18,8047,20,2,Area1,3
C3672,10563,3,7,427,16,16,6610,6,2,Area1,1
C3696,2625,2,6,227,6,6,216,6,2,Area1,3
C3711,3380,2,6,223,7,7,305,1,2,Area1,2
C3721,3499,5,9,316,11,11,209,8,2,Area1,3
C3734,2938,3,4,401,13,13,577,13,2,Area1,3
C3744,4125,3,7,430,6,6,1367,3,2,Area1,2
C3745,3188,3,7,212,14,10,111,14,1,Area1,2
C3748,2750,3,6,369,11,10,232,11,2,Area1,3
C3751,3063,2,5,433,17,14,215,17,2,Area1,3
C3758,9996,4,11,347,21,27,137,0,2,Area1,1
C3766,4148,3,9,366,18,18,228,14,2,Area1,1
C3768,11499,6,5,453,40,40,14327,38,2,Area1,2
C3771,3438,2,6,433,17,17,2208,17,2,Area1,2
C3772,6436,4,20,414,30,30,1004,25,2,Area1,1
C3775,3344,3,7,468,15,15,2912,15,1,Area1,3
C3780,5659,2,4,367,15,15,2448,10,2,Area1,3
C3789,14050,2,7,457,45,34,757,39,2,Area1,2
C3793,6848,3,6,467,20,20,2931,13,2,Area1,2
C3796,3813,6,9,370,18,17,3802,18,2,Area1,3
C3797,2625,4,7,392,18,9,719,18,1,Area1,1
C3811,3250,3,6,468,10,9,2469,10,1,Area1,3
C3813,3750,3,6,434,13,11,1446,13,2,Area1,1
C3817,4124,3,8,248,19,22,2398,16,2,Area1,2
C3822,3623,3,5,321,8,8,642,8,2,Area2,3
C3830,5500,3,8,458,29,29,428,29,2,Area1,1
C3835,2625,9,8,370,7,7,1447,7,2,Area1,3
C3836,2974,3,4,374,11,11,534,8,2,Area1,1
C3838,4000,3,8,408,14,11,882,14,1,Area1,3
C3839,4250,4,8,444,22,19,3319,21,2,Area1,2
C3840,4500,3,13,437,6,6,34,2,2,Area1,3
C3846,3016,3,6,249,18,15,824,16,2,Area1,2
C3851,4075,4,8,345,20,15,1560,20,1,Area1,2
C3853,6687,3,9,347,12,12,0,8,2,Area1,3
C3861,3000,4,19,403,13,12,1173,13,2,Area1,3
C3870,4175,2,5,459,21,21,734,21,2,Area1,3
C3885,4875,3,8,340,10,8,120,6,2,Area1,1
C3889,5469,4,8,465,27,24,2743,27,2,Area1,1
C3893,3749,3,8,391,9,9,1709,5,2,Area1,3
C3894,5313,3,8,225,28,24,139,28,2,Area1,3
C3896,2960,2,7,213,16,12,394,15,2,Area1,3
C3898,3375,4,6,342,11,11,531,11,2,Area1,1
C3903,6483,4,8,336,22,19,2006,17,2,Area1,2
C3906,2938,3,9,431,15,15,462,15,2,Area1,1
C3909,2500,3,4,333,12,12,265,12,2,Area1,2
C3911,4125,3,6,212,9,9,2237,9,2,Area1,2
C3913,4625,3,7,454,25,15,1432,25,1,Area1,1
C3917,2961,5,13,414,9,8,291,4,2,Area1,2
C3919,4750,6,11,436,21,18,8369,21,2,Area1,3
C3927,3077,2,5,110,11,11,669,11,2,Area1,1
C3934,2675,2,5,457,14,9,1767,14,2,Area1,2
C3947,3000,2,7,313,12,12,88,12,2,Area1,3
C3951,4063,3,9,451,20,17,818,20,2,Area1,2
C3952,2813,4,11,312,11,9,1453,11,2,Area1,2
C3956,3375,3,9,338,10,10,500,10,2,Area1,2
C3960,2750,5,12,364,7,7,320,6,2,Area1,2
C3961,10875,4,7,365,44,41,4845,44,1,Area1,2
C3970,2750,3,8,462,22,12,653,22,2,Area1,2
C3976,5956,5,16,109,12,13,803,7,2,Area1,1
C3978,5749,5,5,448,27,22,3222,25,2,Area1,3
C3991,3109,4,6,367,9,11,1583,5,2,Area1,2
C3996,2625,2,5,348,9,9,979,9,2,Area1,1
C4000,5160,4,8,304,40,24,1249,37,1,Area1,1
C4003,3125,2,6,410,11,11,2323,11,1,Area1,3
C4010,6351,3,5,433,37,29,27829,36,2,Area1,1
C4020,4429,5,12,371,25,19,1528,21,2,Area1,1
C4021,3806,2,5,454,14,14,1390,14,2,Area1,1
C4027,2500,3,5,224,9,7,2116,9,1,Area1,2
C4028,2937,2,7,298,8,8,206,4,2,Area1,2
C4036,2813,3,5,341,12,12,749,12,2,Area1,1
C4047,4563,4,5,366,13,13,698,13,2,Area1,2
C4052,2875,2,7,265,8,8,70,8,2,Area1,3
C4057,4637,3,11,441,17,17,3854,15,2,Area1,3
C4060,2916,3,7,167,12,10,1012,8,1,Area1,1
C4063,4087,4,19,427,14,12,438,10,2,Area1,2
C4064,4650,3,8,371,21,18,352,21,1,Area1,1
C4066,16683,3,6,462,57,48,2198,30,1,Area1,3
C4073,3931,3,4,234,29,20,636,29,2,Area1,3
C4079,2875,2,7,224,10,10,1367,10,2,Area1,3
C4088,3807,2,6,362,25,22,4232,25,1,Area1,3
C4092,2679,4,8,386,10,9,1694,9,1,Area1,2
C4100,4325,2,6,231,14,14,902,10,2,Area1,2
C4103,4500,3,7,357,24,21,6112,24,2,Area1,1
C4106,3500,2,5,275,12,12,799,12,2,Area1,1
C4112,3375,3,6,222,8,8,3184,8,2,Area1,2
C4113,4875,3,6,306,15,15,454,15,2,Area1,3
C4114,3250,4,7,437,9,9,1250,9,2,Area1,3
C4117,7337,3,7,445,20,20,3053,19,2,Area1,1
C4119,2500,3,6,460,10,10,1626,10,2,Area1,1
C4120,5496,3,7,345,21,15,173,12,1,Area1,3
C4121,6790,5,7,465,15,14,5107,7,1,Area1,2
C4137,3900,4,7,425,13,11,470,11,2,Area1,2
C4139,2500,2,7,342,10,10,781,10,2,Area1,3
C4144,3438,3,5,396,11,11,578,11,2,Area1,2
C4157,9170,3,7,208,13,12,2038,4,2,Area1,3
C4166,2812,2,5,359,13,13,1005,11,2,Area1,3
C4167,3250,6,11,422,25,21,2066,25,2,Area1,1
C4170,7661,3,7,412,35,36,1446,30,2,Area1,3
C4176,2562,3,8,411,13,8,4551,13,2,Area1,2
C4178,2500,5,8,358,5,5,1138,5,2,Area1,3
C4187,6061,2,5,272,10,10,30,3,2,Area1,2
C4189,8438,10,12,275,28,28,1628,28,2,Area1,3
C4195,3500,3,7,468,21,17,5737,21,2,Area1,2
C4197,3459,2,6,261,10,9,747,10,2,Area1,1
C4201,2963,3,8,251,12,12,1551,12,2,Area1,1
C4205,3375,3,10,316,16,16,535,16,2,Area1,1
C4208,3908,4,9,368,14,13,714,12,2,Area1,2
C4211,2813,4,9,227,14,13,2162,14,2,Area1,3
C4213,2688,3,6,429,24,16,872,24,1,Area1,1
C4222,3266,3,7,369,14,14,724,12,1,Area1,1
C4223,4249,3,5,435,5,5,82,0,2,Area1,3
C4224,4438,2,5,127,17,17,662,17,2,Area1,1
C4234,3000,2,6,333,15,12,208,13,2,Area1,1
C4249,4125,2,6,447,21,18,1484,21,2,Area1,2
C4250,2625,2,4,371,19,15,86,19,1,Area1,3
C4261,3375,3,6,444,19,19,5090,19,2,Area1,1
C4280,3794,3,5,351,30,20,1535,30,1,Area1,3
C4290,4723,5,7,176,10,14,3315,5,2,Area1,3
C4308,4038,3,7,368,18,14,1364,18,2,Area1,1
C1106,3750,3,4,378,16,16,228,16,2,Area1,3
C1113,4188,2,4,381,15,15,267,15,2,Area1,3
C1140,5400,4,6,392,12,12,127,5,2,Area1,1
C1145,3500,2,5,338,6,6,54,4,1,Area1,3
C1149,2563,3,8,447,14,11,2379,14,2,Area1,3
